date,mktrf,smb,hml,rmw,cma,rf,umd
20/09/2019,-0.004800,0.003000,0.001500,-0.005900,0.000800,0.00009,0.000300
23/09/2019,-0.000200,-0.001100,0.005100,0.002700,0.002700,0.00009,-0.001700
24/09/2019,-0.010100,-0.007500,0.000000,0.001700,0.004500,0.00009,0.011400
25/09/2019,0.006900,0.004200,0.005200,0.004200,0.000100,0.00009,-0.006400
26/09/2019,-0.004100,-0.009800,0.001200,0.003500,0.002900,0.00009,0.008100
27/09/2019,-0.006200,-0.001700,0.008800,0.002400,0.005600,0.00009,-0.007100
30/09/2019,0.005000,-0.002600,-0.004800,0.006200,-0.000200,0.00009,0.002000
01/10/2019,-0.013100,-0.006500,-0.005800,0.001000,-0.001900,0.00007,0.011500
02/10/2019,-0.017300,0.007700,-0.003600,-0.004700,-0.002600,0.00007,0.007800
03/10/2019,0.008000,-0.003800,-0.008900,-0.001900,-0.001800,0.00007,-0.002300
04/10/2019,0.013900,-0.005100,-0.000700,-0.000200,0.000400,0.00007,0.009200
07/10/2019,-0.004100,0.001400,-0.000200,-0.000600,-0.002600,0.00007,-0.001300
08/10/2019,-0.016100,-0.001500,-0.001200,0.004200,0.000200,0.00007,0.006400
09/10/2019,0.009200,-0.005800,-0.000900,0.001300,-0.001600,0.00007,0.004800
10/10/2019,0.005900,-0.002600,0.002600,0.001200,-0.000900,0.00007,-0.003800
11/10/2019,0.012300,0.006000,0.001900,0.004900,0.003000,0.00007,-0.011600
14/10/2019,-0.001800,-0.003500,-0.000400,-0.001700,-0.000800,0.00007,0.001700
15/10/2019,0.010300,0.002500,-0.002500,-0.002200,-0.006800,0.00007,-0.002600
16/10/2019,-0.002400,0.004800,0.002300,0.003800,0.002600,0.00007,-0.001300
17/10/2019,0.003700,0.007900,-0.002800,0.001100,-0.000400,0.00007,-0.001400
18/10/2019,-0.004900,-0.001400,0.008700,-0.000800,0.003800,0.00007,0.004500
21/10/2019,0.007100,0.003000,0.003400,0.000200,0.000200,0.00007,-0.004600
22/10/2019,-0.003400,0.004900,0.008600,0.004200,0.003300,0.00007,-0.020700
23/10/2019,0.002500,-0.001100,0.002600,-0.000100,0.000800,0.00007,-0.006100
24/10/2019,0.002500,-0.005000,-0.008900,-0.000600,-0.006600,0.00007,0.010700
25/10/2019,0.005100,0.003900,0.000800,0.003400,-0.000400,0.00007,-0.008200
28/10/2019,0.006200,0.002800,-0.002500,0.000100,-0.000400,0.00007,-0.001800
29/10/2019,-0.001300,0.004000,0.005000,-0.000500,0.001000,0.00007,-0.000800
30/10/2019,0.002700,-0.006300,-0.011700,-0.004700,-0.000200,0.00007,0.009700
31/10/2019,-0.003800,-0.003400,-0.004300,-0.002800,0.001900,0.00007,0.005100
01/11/2019,0.010800,0.006500,0.008300,-0.001700,0.001300,0.00006,-0.018000
04/11/2019,0.004000,0.003200,0.013600,0.006200,0.001200,0.00006,-0.026100
05/11/2019,-0.000300,0.003800,0.004400,0.000000,-0.000100,0.00006,-0.007600
06/11/2019,-0.000500,-0.008100,0.002300,-0.001700,0.003100,0.00006,0.009900
07/11/2019,0.003800,-0.000100,0.005100,0.000900,-0.002100,0.00006,-0.011700
08/11/2019,0.003100,-0.000100,-0.003600,-0.001200,0.000600,0.00006,-0.001600
11/11/2019,-0.001900,-0.000700,-0.001900,-0.000700,-0.000800,0.00006,0.007900
12/11/2019,0.001600,-0.001800,-0.001500,-0.001700,-0.002200,0.00006,0.005400
13/11/2019,0.000100,-0.004100,-0.008200,-0.002900,-0.000300,0.00006,0.010500
14/11/2019,0.000700,-0.001500,-0.002500,0.001300,-0.003500,0.00006,0.005100
15/11/2019,0.007400,-0.002900,-0.003300,-0.000100,0.000500,0.00006,-0.005500
18/11/2019,0.000200,-0.003600,-0.005100,-0.000400,-0.003200,0.00006,0.009100
19/11/2019,0.000200,0.003500,-0.009500,-0.008700,-0.002200,0.00006,0.004900
20/11/2019,-0.003300,-0.001400,-0.004500,-0.005600,-0.002900,0.00006,0.000200
21/11/2019,-0.001400,-0.003100,0.001100,0.000800,-0.001000,0.00006,-0.009600
22/11/2019,0.002400,0.001600,0.002200,0.001800,0.000500,0.00006,-0.009900
25/11/2019,0.009200,0.012700,-0.003800,0.001100,0.000200,0.00006,-0.003700
26/11/2019,0.001900,-0.000900,-0.009000,0.002000,-0.002500,0.00006,0.008600
27/11/2019,0.004400,0.002200,-0.000200,0.000400,-0.000200,0.00006,-0.002200
29/11/2019,-0.004200,-0.001100,-0.003100,-0.004700,0.000000,0.00006,-0.000200
02/12/2019,-0.008700,-0.001300,0.004800,0.000900,0.002000,0.00007,-0.003800
03/12/2019,-0.006600,0.004200,-0.008300,-0.005100,-0.005500,0.00007,0.005000
04/12/2019,0.006000,0.002200,0.002500,0.001600,0.000900,0.00007,-0.003000
05/12/2019,0.001300,-0.001400,0.004600,0.002600,0.003500,0.00007,0.005800
06/12/2019,0.009100,0.003800,0.003700,0.003300,0.002200,0.00007,-0.007900
09/12/2019,-0.003300,0.003100,0.001200,-0.001300,-0.002200,0.00007,-0.002700
10/12/2019,-0.000800,0.002800,-0.000900,-0.002000,0.000400,0.00007,-0.000300
11/12/2019,0.002800,-0.001000,0.001300,0.003300,0.001600,0.00007,0.004500
12/12/2019,0.009000,0.001200,0.011400,0.001300,0.002000,0.00007,-0.008600
13/12/2019,-0.000300,-0.004500,-0.005400,-0.002800,-0.002400,0.00007,0.007700
16/12/2019,0.007400,-0.000400,-0.000400,-0.004000,0.002000,0.00007,-0.004800
17/12/2019,0.001000,0.004800,0.006700,0.001200,-0.000300,0.00007,-0.000800
18/12/2019,-0.000500,0.002900,0.000800,0.002800,0.000000,0.00007,-0.002800
19/12/2019,0.004300,-0.001400,-0.004200,-0.002500,-0.000400,0.00007,-0.002200
20/12/2019,0.004800,-0.002700,-0.003100,0.000000,-0.000600,0.00007,0.002300
23/12/2019,0.001000,0.001700,-0.003400,-0.001300,0.003300,0.00007,-0.006900
24/12/2019,0.000100,0.003700,-0.000100,-0.002800,0.000400,0.00007,0.001600
26/12/2019,0.004800,-0.005600,0.000000,0.002500,-0.001800,0.00007,0.003000
27/12/2019,-0.001000,-0.005500,-0.000700,0.002500,0.001100,0.00007,0.003700
30/12/2019,-0.005700,0.002800,0.005600,0.001100,0.003800,0.00007,0.000500
31/12/2019,0.002800,0.000100,0.001100,-0.001200,0.002500,0.00007,-0.004600
02/01/2020,0.008600,-0.009700,-0.003300,0.002400,-0.002200,0.00006,0.008200
03/01/2020,-0.006700,0.003000,0.000100,-0.001400,-0.001000,0.00006,0.000300
06/01/2020,0.003600,-0.002100,-0.005500,-0.001700,-0.002600,0.00006,-0.006900
07/01/2020,-0.001900,-0.000300,-0.002500,-0.001300,-0.002500,0.00006,0.000100
08/01/2020,0.004700,-0.001700,-0.006400,-0.002000,-0.001700,0.00006,0.009200
09/01/2020,0.006500,-0.007100,-0.004900,-0.001400,0.000400,0.00006,0.007300
10/01/2020,-0.003400,-0.002700,-0.003300,0.000400,-0.000800,0.00006,0.001800
13/01/2020,0.007300,-0.001000,-0.000800,0.003400,0.002700,0.00006,0.006400
14/01/2020,-0.000600,0.004700,-0.001800,-0.003300,-0.000600,0.00006,-0.009000
15/01/2020,0.001600,0.002700,-0.008100,-0.000800,-0.001800,0.00006,0.001400
16/01/2020,0.008800,0.005200,-0.001100,0.000300,-0.001000,0.00006,0.001500
17/01/2020,0.002800,-0.006300,-0.001300,0.002300,0.000000,0.00006,0.008600
21/01/2020,-0.003200,-0.006700,-0.006100,-0.001100,-0.002500,0.00006,0.008000
22/01/2020,0.000800,-0.002400,0.000100,-0.002700,0.000100,0.00006,0.006400
23/01/2020,0.000800,-0.000600,-0.001300,0.002800,-0.000700,0.00006,0.002600
24/01/2020,-0.009700,-0.005000,-0.002800,0.001600,-0.000300,0.00006,0.004900
27/01/2020,-0.015600,0.002600,-0.004100,-0.005300,0.000300,0.00006,0.004700
28/01/2020,0.010200,-0.001300,-0.004200,0.001700,-0.000500,0.00006,0.008200
29/01/2020,-0.001000,-0.004200,-0.009700,0.002500,0.000800,0.00006,0.006100
30/01/2020,0.003400,-0.006400,0.006800,-0.004500,-0.002400,0.00006,0.005200
31/01/2020,-0.017400,-0.005000,-0.003500,-0.004400,-0.006600,0.00006,-0.002900
03/02/2020,0.008400,0.003600,-0.006800,-0.006800,-0.004200,0.00006,0.003300
04/02/2020,0.015700,-0.001400,-0.006800,0.003800,-0.001700,0.00006,-0.000900
05/02/2020,0.009700,0.007400,0.014600,0.009600,0.006700,0.00006,-0.017300
06/02/2020,0.002700,-0.005900,-0.008300,-0.000400,-0.004000,0.00006,0.004400
07/02/2020,-0.005500,-0.008400,-0.000300,-0.002300,-0.005700,0.00006,0.003900
10/02/2020,0.007300,-0.001700,-0.008800,-0.001200,-0.005100,0.00006,0.009500
11/02/2020,0.002800,0.003400,0.010400,0.002400,0.003300,0.00006,-0.010600
12/02/2020,0.006600,0.001500,-0.003500,0.002100,0.000600,0.00006,-0.004100
13/02/2020,-0.000900,0.001600,0.000000,-0.001100,-0.004000,0.00006,0.006400
14/02/2020,0.001500,-0.005600,-0.006600,-0.002300,-0.003100,0.00006,0.005200
18/02/2020,-0.001900,-0.000100,-0.006400,-0.004200,-0.006800,0.00006,0.002600
19/02/2020,0.006000,0.001900,0.000300,0.001800,-0.002400,0.00006,-0.000500
20/02/2020,-0.003500,0.006300,0.006600,0.001700,-0.000500,0.00006,-0.005300
21/02/2020,-0.011200,-0.000700,0.000200,-0.002300,0.003800,0.00006,-0.002200
24/02/2020,-0.033900,0.001500,0.000100,-0.003500,0.002200,0.00006,0.005900
25/02/2020,-0.030900,-0.003500,-0.006800,-0.006200,-0.000500,0.00006,0.007500
26/02/2020,-0.005200,-0.007400,-0.012000,-0.004700,-0.001800,0.00006,0.011700
27/02/2020,-0.042200,0.007100,0.000500,-0.004100,0.000000,0.00006,-0.001900
28/02/2020,-0.007800,0.000900,-0.008000,0.002500,-0.005100,0.00006,-0.004100
02/03/2020,0.043100,-0.019100,-0.004300,-0.005200,0.004200,0.00006,0.019100
03/03/2020,-0.027900,0.006800,-0.006300,-0.004400,0.003300,0.00006,0.008200
04/03/2020,0.040300,-0.012300,-0.011700,0.000700,0.002800,0.00006,0.010800
05/03/2020,-0.033800,-0.001400,-0.014000,-0.008800,0.000500,0.00006,0.004600
06/03/2020,-0.017800,-0.002100,-0.014900,0.006900,0.003500,0.00006,0.004600
09/03/2020,-0.077800,-0.013300,-0.047500,0.000800,0.004700,0.00006,0.032200
10/03/2020,0.047400,-0.023900,0.007900,0.005200,0.000700,0.00006,0.005700
11/03/2020,-0.050500,-0.010500,-0.008100,0.000300,0.001000,0.00006,0.003300
12/03/2020,-0.096300,-0.010800,-0.011800,-0.003300,-0.001400,0.00006,0.002400
13/03/2020,0.089600,-0.020500,0.029800,0.012200,0.003700,0.00006,-0.011700
16/03/2020,-0.120000,-0.008300,-0.007600,0.004900,0.013800,0.00006,-0.023300
17/03/2020,0.058700,0.004400,-0.006900,-0.005100,-0.002000,0.00006,0.012300
18/03/2020,-0.055600,-0.045600,-0.047100,0.001300,0.000600,0.00006,-0.008500
19/03/2020,0.013100,0.057300,0.008700,-0.013900,-0.017000,0.00006,0.002900
20/03/2020,-0.041500,0.002200,-0.008900,-0.009800,-0.011300,0.00006,-0.007500
23/03/2020,-0.025500,0.017000,-0.033000,0.003000,-0.010500,0.00006,0.016000
24/03/2020,0.093400,-0.002800,0.023900,0.004700,0.001600,0.00006,0.002100
25/03/2020,0.011800,-0.001800,0.019300,-0.000700,0.002300,0.00006,-0.002600
26/03/2020,0.060200,-0.005100,0.010900,-0.006200,-0.000200,0.00006,0.004500
27/03/2020,-0.034800,-0.011000,-0.007600,-0.011100,0.007800,0.00006,0.009500
30/03/2020,0.031600,-0.007800,-0.021100,-0.002600,-0.001300,0.00006,0.018500
31/03/2020,-0.014400,0.015200,-0.003900,0.004100,-0.000500,0.00006,-0.010700
01/04/2020,-0.045100,-0.020000,-0.014200,0.002300,0.002300,0.00000,0.001800
02/04/2020,0.021000,-0.009700,-0.002800,-0.002700,0.008000,0.00000,-0.008900
03/04/2020,-0.016400,-0.013600,-0.011500,-0.002300,0.003500,0.00000,-0.002000
06/04/2020,0.070600,0.011700,0.003000,0.013100,-0.007900,0.00000,-0.003400
07/04/2020,-0.001100,0.001200,0.021000,0.009000,-0.003400,0.00000,-0.018000
08/04/2020,0.034000,0.008500,0.012900,0.004500,-0.000900,0.00000,-0.021000
09/04/2020,0.015900,0.024400,0.031700,-0.008700,-0.000700,0.00000,-0.007700
13/04/2020,-0.009200,-0.014500,-0.024000,-0.004900,0.000400,0.00000,0.008900
14/04/2020,0.030200,-0.007200,-0.031300,0.002500,-0.003300,0.00000,0.020800
15/04/2020,-0.021500,-0.019500,-0.025400,-0.004000,-0.002200,0.00000,0.023300
16/04/2020,0.006200,-0.008000,-0.029700,-0.002900,-0.003000,0.00000,0.038800
17/04/2020,0.027200,0.015100,0.027700,-0.001500,-0.000200,0.00000,-0.054100
20/04/2020,-0.015600,0.003800,-0.009100,-0.017500,-0.003800,0.00000,0.015100
21/04/2020,-0.030800,0.009300,0.001600,0.002600,0.004100,0.00000,-0.003600
22/04/2020,0.023100,-0.008800,-0.016500,0.001000,0.000400,0.00000,0.004500
23/04/2020,0.001300,0.012500,0.005500,0.005100,-0.002400,0.00000,-0.023600
24/04/2020,0.014400,0.002400,-0.001200,-0.001800,0.001500,0.00000,0.003300
27/04/2020,0.017300,0.021500,0.027000,-0.001300,0.001400,0.00000,-0.024100
28/04/2020,-0.004500,0.017200,0.028400,0.013500,0.007400,0.00000,-0.033100
29/04/2020,0.029200,0.023100,0.020000,0.012400,-0.008700,0.00000,-0.047500
30/04/2020,-0.011800,-0.020500,-0.016800,0.006400,-0.000400,0.00000,0.009100
01/05/2020,-0.029100,-0.009000,-0.009700,-0.003600,0.003600,0.00000,0.028500
04/05/2020,0.005300,-0.001300,-0.012900,-0.007500,-0.004400,0.00000,0.001900
05/05/2020,0.009500,-0.002900,-0.020100,-0.004900,-0.005200,0.00000,0.021700
06/05/2020,-0.005200,0.001000,-0.027000,0.002100,-0.005700,0.00000,0.021400
07/05/2020,0.013300,0.001500,0.003900,-0.001000,-0.006100,0.00000,-0.021400
08/05/2020,0.019000,0.018900,0.024500,0.008400,0.004200,0.00000,-0.034500
11/05/2020,0.000700,-0.002200,-0.037800,-0.008500,-0.000400,0.00000,0.025100
12/05/2020,-0.020600,-0.011200,-0.013500,-0.006400,-0.000200,0.00000,0.009700
13/05/2020,-0.018900,-0.014300,-0.020900,-0.000800,-0.002700,0.00000,0.031400
14/05/2020,0.011400,-0.010800,0.009200,0.006100,0.001700,0.00000,-0.009500
15/05/2020,0.005700,0.013400,-0.011600,0.000100,-0.007700,0.00000,0.006600
18/05/2020,0.032400,0.026500,0.046100,0.016700,0.003100,0.00000,-0.061100
19/05/2020,-0.010100,-0.007500,-0.014900,0.005100,-0.005900,0.00000,0.011200
20/05/2020,0.018000,0.012200,0.013100,-0.002500,-0.002600,0.00000,-0.014500
21/05/2020,-0.007000,0.007500,0.004100,0.001500,0.000300,0.00000,-0.012200
22/05/2020,0.002700,0.002500,-0.008600,-0.005500,-0.003400,0.00000,0.008000
26/05/2020,0.012300,0.012400,0.045600,0.010400,0.005800,0.00000,-0.047400
27/05/2020,0.015400,0.014200,0.036100,0.007700,0.003600,0.00000,-0.025400
28/05/2020,-0.004100,-0.020800,-0.024300,-0.002500,0.000900,0.00000,0.021800
29/05/2020,0.006000,-0.007900,-0.019700,-0.003200,-0.003800,0.00000,0.023100
01/06/2020,0.005200,0.002600,0.004300,-0.000100,-0.001400,0.00000,-0.020200
02/06/2020,0.008100,0.000600,0.005400,0.001400,0.002600,0.00000,-0.013200
03/06/2020,0.014200,0.007700,0.026300,0.007400,0.001600,0.00000,-0.048400
04/06/2020,-0.003400,0.005100,0.028900,0.009900,0.006300,0.00000,-0.034200
05/06/2020,0.025000,0.010800,0.027600,0.007200,0.000400,0.00000,-0.050600
08/06/2020,0.013900,0.006800,0.020900,-0.004700,0.005600,0.00000,-0.049900
09/06/2020,-0.008500,-0.007900,-0.019300,-0.000400,-0.004600,0.00000,0.042300
10/06/2020,-0.005600,-0.018000,-0.041000,-0.003200,-0.005000,0.00000,0.059300
11/06/2020,-0.059100,-0.014700,-0.030400,-0.002100,-0.002200,0.00000,0.050800
12/06/2020,0.012900,0.008000,0.018300,0.001500,0.000900,0.00000,-0.038900
15/06/2020,0.010900,0.014400,-0.003900,-0.007700,-0.002300,0.00000,0.007100
16/06/2020,0.018700,0.006100,0.004900,0.006400,0.001200,0.00000,-0.008900
17/06/2020,-0.004000,-0.013200,-0.019800,-0.005500,-0.002300,0.00000,0.028500
18/06/2020,0.001900,0.000100,-0.005300,-0.004000,-0.002600,0.00000,-0.000800
19/06/2020,-0.004500,-0.001300,-0.006500,-0.007300,-0.001900,0.00000,0.011300
22/06/2020,0.007100,0.004700,-0.013600,-0.003800,-0.005100,0.00000,0.014300
23/06/2020,0.004200,0.002200,-0.006000,0.005800,-0.000900,0.00000,0.002900
24/06/2020,-0.026100,-0.007000,-0.013600,-0.000800,0.002700,0.00000,0.029700
25/06/2020,0.011200,0.003400,0.005100,-0.008100,0.001500,0.00000,-0.005000
26/06/2020,-0.024400,-0.002000,-0.014000,0.000000,0.006300,0.00000,0.012900
29/06/2020,0.015100,0.014800,0.018400,0.014800,0.003600,0.00000,-0.026300
30/06/2020,0.015800,0.000000,0.000100,-0.003900,-0.003100,0.00000,0.011900
01/07/2020,0.004100,-0.017100,-0.025800,-0.004200,-0.012200,0.00001,0.020200
02/07/2020,0.005000,0.000100,-0.001300,0.004100,0.001500,0.00001,0.002100
06/07/2020,0.016500,-0.006700,0.003400,0.002600,0.000200,0.00001,-0.000800
07/07/2020,-0.010300,-0.009700,-0.015000,-0.011200,-0.000700,0.00001,0.026600
08/07/2020,0.009100,0.000700,-0.004700,-0.004300,-0.002600,0.00001,0.007400
09/07/2020,-0.005300,-0.015700,-0.026000,-0.003300,-0.005500,0.00001,0.029900
10/07/2020,0.011100,0.006700,0.030700,0.008700,0.001800,0.00001,-0.027700
13/07/2020,-0.012000,-0.002800,0.020400,0.010900,0.010900,0.00001,-0.013300
14/07/2020,0.013500,0.003800,-0.002900,-0.000300,0.005100,0.00001,0.007400
15/07/2020,0.011400,0.027000,0.012500,0.001900,0.000800,0.00001,-0.034500
16/07/2020,-0.003700,-0.001500,0.008000,0.002700,0.003300,0.00001,0.004100
17/07/2020,0.003000,-0.001500,-0.014200,-0.011100,0.000300,0.00001,0.018100
20/07/2020,0.010100,-0.011100,-0.023700,-0.008500,-0.012000,0.00001,0.030000
21/07/2020,0.001500,0.014600,0.032700,0.005400,0.008700,0.00001,-0.036700
22/07/2020,0.004900,-0.006400,-0.003700,0.004900,0.000000,0.00001,0.005700
23/07/2020,-0.012000,0.012200,0.019700,-0.001800,0.001000,0.00001,-0.018100
24/07/2020,-0.007500,-0.008100,0.004400,0.002800,0.000300,0.00001,-0.000100
27/07/2020,0.008800,0.002800,-0.019900,-0.002400,0.001000,0.00001,0.022200
28/07/2020,-0.008100,-0.004500,0.010000,0.002900,0.000600,0.00001,-0.008300
29/07/2020,0.013500,0.006200,0.008900,0.002300,0.001500,0.00001,-0.008000
30/07/2020,-0.002900,0.000100,-0.018400,-0.005300,-0.001400,0.00001,0.024700
31/07/2020,0.006100,-0.018400,-0.006600,0.007800,0.007100,0.00001,0.011300
03/08/2020,0.009800,0.010800,-0.008400,-0.002500,0.004000,0.00000,0.017800
04/08/2020,0.003700,0.004400,0.000400,0.001000,0.001000,0.00000,-0.009200
05/08/2020,0.007800,0.012400,0.008300,0.001700,-0.001100,0.00000,-0.012800
06/08/2020,0.005300,-0.005800,-0.008300,0.006000,0.000600,0.00000,0.004000
07/08/2020,0.000200,0.015800,0.024000,0.005400,0.001400,0.00000,-0.020800
10/08/2020,0.002400,0.013300,0.017300,0.008300,0.012800,0.00000,-0.027800
11/08/2020,-0.008300,0.001900,0.016400,0.009200,0.000300,0.00000,-0.021900
12/08/2020,0.014000,-0.008500,-0.013400,0.009200,-0.001600,0.00000,0.018900
13/08/2020,-0.000100,-0.001400,-0.013300,-0.006300,-0.005000,0.00000,0.015600
14/08/2020,-0.000400,0.000600,0.010800,0.004400,0.002000,0.00000,-0.012000
17/08/2020,0.004500,0.000400,-0.019300,-0.008100,-0.004600,0.00000,0.023300
18/08/2020,0.002200,-0.013200,-0.014200,0.000200,-0.005400,0.00000,0.017100
19/08/2020,-0.003800,0.004800,0.001000,-0.000300,-0.001100,0.00000,0.000400
20/08/2020,0.003100,-0.009600,-0.015400,0.000800,-0.004500,0.00000,0.014000
21/08/2020,0.002600,-0.012500,-0.004300,0.006000,0.007200,0.00000,0.008100
24/08/2020,0.009200,0.002000,0.026000,0.011400,0.005800,0.00000,-0.033100
25/08/2020,0.003600,-0.000100,-0.006500,-0.004700,-0.006900,0.00000,0.010600
26/08/2020,0.010000,-0.017300,-0.017400,-0.001300,-0.008500,0.00000,0.022500
27/08/2020,0.001800,-0.000100,0.009500,0.005900,-0.005300,0.00000,-0.021500
28/08/2020,0.007000,0.003700,-0.002300,0.001300,-0.000800,0.00000,-0.009100
31/08/2020,-0.000400,-0.009300,-0.017600,-0.007100,-0.001100,0.00000,0.018000
01/09/2020,0.009200,0.001900,-0.003000,0.006000,0.001300,0.00000,0.013100
02/09/2020,0.012700,-0.002600,-0.004500,0.007600,-0.004000,0.00000,-0.002800
03/09/2020,-0.037000,0.004400,0.026000,-0.000900,-0.001500,0.00000,-0.035700
04/09/2020,-0.008700,0.003500,0.020600,0.008000,0.008700,0.00000,-0.022800
08/09/2020,-0.029100,0.009200,-0.002800,-0.007200,-0.006100,0.00000,-0.001100
09/09/2020,0.020700,-0.006100,-0.020000,-0.001700,-0.002000,0.00000,0.030300
10/09/2020,-0.016400,0.003800,-0.000700,-0.003900,-0.003600,0.00000,0.003700
11/09/2020,-0.000600,-0.006200,0.008900,0.002300,0.004700,0.00000,-0.004400
14/09/2020,0.015900,0.010300,-0.008000,-0.008200,0.000000,0.00000,-0.000600
15/09/2020,0.005700,-0.006300,-0.014300,0.001200,-0.003500,0.00000,0.011400
16/09/2020,-0.003900,0.012200,0.013100,-0.009400,0.002700,0.00000,-0.025100
17/09/2020,-0.008500,0.004700,0.002000,0.000700,0.006400,0.00000,-0.004800
18/09/2020,-0.008800,0.007800,-0.002100,-0.011200,-0.004700,0.00000,0.009500
21/09/2020,-0.010800,-0.026900,-0.018800,-0.004900,-0.002800,0.00000,0.029400
22/09/2020,0.010200,-0.004700,-0.016300,0.005800,-0.005000,0.00000,0.019100
23/09/2020,-0.024800,-0.006500,0.001600,0.002000,-0.001800,0.00000,0.002800
24/09/2020,0.002500,-0.001900,0.003800,0.005200,0.001100,0.00000,-0.000400
25/09/2020,0.017200,-0.001600,-0.013400,-0.005100,-0.006300,0.00000,0.007200
28/09/2020,0.016600,0.008800,0.010500,0.004000,0.001800,0.00000,-0.008600
29/09/2020,-0.004200,0.004100,-0.013300,-0.007900,-0.005900,0.00000,0.016500
30/09/2020,0.007900,-0.006900,0.001500,0.003400,0.001200,0.00000,0.001700
01/10/2020,0.007900,0.007900,-0.005400,-0.000200,-0.005800,0.00000,0.011300
02/10/2020,-0.009600,0.016800,0.024400,0.005700,0.003400,0.00000,-0.027100
05/10/2020,0.019300,0.008800,-0.001100,-0.004700,0.001200,0.00000,0.006400
06/10/2020,-0.012800,0.008400,0.002600,-0.005100,-0.000500,0.00000,-0.000800
07/10/2020,0.018400,0.004900,0.002200,-0.002800,0.001300,0.00000,0.001300
08/10/2020,0.008000,0.002800,0.009900,0.002200,0.002500,0.00000,-0.019100
09/10/2020,0.009300,-0.003300,-0.014100,-0.001800,-0.002900,0.00000,0.020100
12/10/2020,0.015300,-0.010100,-0.000900,0.007900,0.003400,0.00000,0.003400
13/10/2020,-0.004100,-0.001800,-0.017200,-0.008800,-0.009800,0.00000,0.023300
14/10/2020,-0.006500,0.000000,0.000300,0.003600,0.006700,0.00000,-0.003700
15/10/2020,-0.000800,0.011700,0.011400,0.001700,0.001900,0.00000,-0.009700
16/10/2020,-0.000600,-0.001300,0.000600,-0.000400,-0.001200,0.00000,0.000600
19/10/2020,-0.015300,0.003500,0.003000,-0.003400,-0.002400,0.00000,-0.003200
20/10/2020,0.003400,-0.000900,0.012600,0.005400,0.001600,0.00000,-0.011700
21/10/2020,-0.003600,-0.004700,0.004100,0.005300,-0.000100,0.00000,-0.004900
22/10/2020,0.006700,0.009500,0.010300,-0.005800,-0.000900,0.00000,-0.027700
23/10/2020,0.003800,0.003800,0.000400,-0.001500,-0.003500,0.00000,0.001000
26/10/2020,-0.018500,-0.004800,-0.003900,-0.001400,-0.000200,0.00000,0.010700
27/10/2020,-0.002300,-0.006200,-0.023300,-0.004100,-0.007300,0.00000,0.027300
28/10/2020,-0.034100,0.001800,0.005800,-0.004600,0.000000,0.00000,0.001800
29/10/2020,0.011300,0.001600,0.002700,0.003200,0.006000,0.00000,-0.011300
30/10/2020,-0.014500,-0.002400,0.018600,0.002500,-0.000800,0.00000,-0.023300
02/11/2020,0.011700,0.008700,0.009900,0.004200,0.003900,0.00000,-0.013800
03/11/2020,0.019300,0.010000,-0.002000,-0.001800,0.000200,0.00000,0.001800
04/11/2020,0.022500,-0.025600,-0.050000,-0.007200,-0.017100,0.00000,0.049100
05/11/2020,0.021300,0.010400,0.005200,0.003600,0.005500,0.00000,-0.001400
06/11/2020,0.000100,-0.010900,-0.009300,-0.002300,-0.001100,0.00000,0.010200
09/11/2020,0.008600,0.028200,0.067400,0.007900,0.008300,0.00000,-0.143700
10/11/2020,-0.001700,0.020900,0.021600,0.003200,0.012800,0.00000,-0.019000
11/11/2020,0.008800,-0.010900,-0.017500,-0.006400,-0.001800,0.00000,0.033100
12/11/2020,-0.009400,-0.005600,-0.011800,-0.006700,-0.002300,0.00000,0.018700
13/11/2020,0.013100,0.009300,0.011400,0.005900,0.004300,0.00000,-0.021300
16/11/2020,0.012200,0.012500,0.020000,0.007100,0.008600,0.00000,-0.033100
17/11/2020,-0.001900,0.006000,0.000000,-0.004200,-0.004200,0.00000,-0.002500
18/11/2020,-0.009300,-0.000500,0.000200,0.000700,-0.004000,0.00000,0.002700
19/11/2020,0.005900,0.002800,-0.007600,-0.006600,-0.001900,0.00000,0.003800
20/11/2020,-0.005100,0.006000,-0.006100,-0.007400,-0.001000,0.00000,0.006900
23/11/2020,0.008300,0.014000,0.015700,0.003400,0.000500,0.00000,-0.027200
24/11/2020,0.015600,0.005100,0.027600,0.005300,0.005200,0.00000,-0.038600
25/11/2020,0.000300,-0.002700,-0.013300,-0.003900,-0.005300,0.00000,0.015500
27/11/2020,0.004300,0.001500,-0.016200,-0.007700,-0.003100,0.00000,0.017900
30/11/2020,-0.005300,-0.015500,-0.020700,-0.005000,0.004800,0.00000,0.030400
01/12/2020,0.009800,-0.000800,0.005400,0.010600,0.004900,0.00000,-0.008300
02/12/2020,0.001100,0.002100,0.010700,0.003800,0.006000,0.00000,-0.022100
03/12/2020,0.001800,0.005500,-0.000900,-0.002900,0.001900,0.00000,-0.005600
04/12/2020,0.010200,0.015900,0.008400,-0.003200,0.005900,0.00000,-0.018300
07/12/2020,0.000300,-0.000600,-0.010200,-0.005600,-0.004900,0.00000,0.015200
08/12/2020,0.004700,0.008900,-0.007100,-0.007100,0.000000,0.00000,0.001100
09/12/2020,-0.010300,0.003100,0.012800,0.008500,0.002800,0.00000,-0.013800
10/12/2020,0.002400,0.009300,-0.004700,-0.015200,-0.002700,0.00000,-0.001700
